"title,movie_keyword",title.id=movie_keyword.movie_id,"title.kind_id,<,7,title.production_year,>,1986,movie_keyword.keyword_id,>,3688",1281383
movie_keyword,,"movie_keyword.keyword_id,<,38423",4061256
"title,movie_companies,movie_keyword","title.id=movie_companies.movie_id,title.id=movie_keyword.movie_id","movie_companies.company_id,=,12082,movie_companies.company_type_id,>,1,movie_keyword.keyword_id,<,2629",108
"title,movie_companies,movie_info_idx","title.id=movie_companies.movie_id,title.id=movie_info_idx.movie_id","title.production_year,<,1994,movie_companies.company_type_id,>,1,movie_info_idx.info_type_id,=,99",208866
"title,cast_info,movie_keyword","title.id=cast_info.movie_id,title.id=movie_keyword.movie_id","title.kind_id,>,3,cast_info.person_id,<,1336805,cast_info.role_id,<,5,movie_keyword.keyword_id,>,42182",744853
"title,movie_info_idx,movie_keyword","title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id","title.kind_id,<,7,title.production_year,>,2011,movie_info_idx.info_type_id,=,99,movie_keyword.keyword_id,<,53816",52529
"title,movie_info_idx,movie_keyword","title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id","title.kind_id,=,1,title.production_year,=,1965",43380
"title,cast_info,movie_info","title.id=cast_info.movie_id,title.id=movie_info.movie_id","cast_info.person_id,>,562011",384168846
cast_info,,"cast_info.person_id,=,2106081",250
cast_info,,"cast_info.person_id,<,2287881",22434810
"title,cast_info,movie_info","title.id=cast_info.movie_id,title.id=movie_info.movie_id","title.kind_id,<,7,title.production_year,=,2012,cast_info.person_id,>,2524376,cast_info.role_id,=,8",272009
"title,movie_companies",title.id=movie_companies.movie_id,"title.production_year,=,2009,movie_companies.company_id,<,166,movie_companies.company_type_id,=,2",2188
"title,movie_companies",title.id=movie_companies.movie_id,"movie_companies.company_id,<,4808",1005162
"title,cast_info",title.id=cast_info.movie_id,"cast_info.person_id,=,636725",6
"title,movie_companies",title.id=movie_companies.movie_id,"title.kind_id,=,1,movie_companies.company_id,>,6967",1005886
"title,cast_info",title.id=cast_info.movie_id,"title.production_year,=,1992,cast_info.role_id,>,10",3616
"title,movie_companies",title.id=movie_companies.movie_id,"movie_companies.company_id,=,221",227
"title,cast_info",title.id=cast_info.movie_id,"title.production_year,=,1975,cast_info.person_id,<,3465722,cast_info.role_id,<,4",136889
"title,movie_companies",title.id=movie_companies.movie_id,"movie_companies.company_id,<,2994,movie_companies.company_type_id,<,2",643320
"title,cast_info",title.id=cast_info.movie_id,"cast_info.person_id,>,3193328,cast_info.role_id,>,2",4827052
"title,cast_info,movie_info","title.id=cast_info.movie_id,title.id=movie_info.movie_id","cast_info.person_id,=,3707979,movie_info.info_type_id,>,1",14
"title,movie_companies,movie_info","title.id=movie_companies.movie_id,title.id=movie_info.movie_id","movie_companies.company_id,<,114,movie_companies.company_type_id,>,1",606239
"title,cast_info,movie_info","title.id=cast_info.movie_id,title.id=movie_info.movie_id","cast_info.person_id,<,2638972",315645930
"title,cast_info,movie_keyword","title.id=cast_info.movie_id,title.id=movie_keyword.movie_id","title.kind_id,=,7,title.production_year,>,1992,cast_info.person_id,<,1426939,movie_keyword.keyword_id,<,270",421398
"title,cast_info,movie_info","title.id=cast_info.movie_id,title.id=movie_info.movie_id","title.kind_id,>,1,title.production_year,<,2004",72921774
"title,cast_info,movie_info_idx","title.id=cast_info.movie_id,title.id=movie_info_idx.movie_id","title.kind_id,<,7,title.production_year,>,1968,cast_info.role_id,=,2",4082502
"title,cast_info,movie_keyword","title.id=cast_info.movie_id,title.id=movie_keyword.movie_id","cast_info.person_id,<,2659148,cast_info.role_id,=,2",34199549
"title,cast_info",title.id=cast_info.movie_id,"title.kind_id,=,7,title.production_year,=,1995,cast_info.role_id,=,1",115715
"title,movie_info_idx,movie_keyword","title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id","title.production_year,>,2004,movie_info_idx.info_type_id,>,100,movie_keyword.keyword_id,=,9761",9
"title,movie_info,movie_keyword","title.id=movie_info.movie_id,title.id=movie_keyword.movie_id","title.kind_id,<,7,title.production_year,>,2008,movie_keyword.keyword_id,=,24888",2572
"title,movie_info",title.id=movie_info.movie_id,"title.production_year,>,1931,movie_info.info_type_id,=,3",1329855
"title,movie_companies",title.id=movie_companies.movie_id,"title.kind_id,<,7,title.production_year,<,2013,movie_companies.company_id,>,137",1746044
"title,movie_info_idx,movie_keyword","title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id","title.production_year,=,2012,movie_info_idx.info_type_id,<,101,movie_keyword.keyword_id,>,1641",100816
"title,movie_companies,cast_info","title.id=movie_companies.movie_id,title.id=cast_info.movie_id","title.kind_id,>,1,movie_companies.company_id,>,3324,movie_companies.company_type_id,=,2",11098014
cast_info,,"cast_info.person_id,<,2862741",28050146
"title,movie_keyword",title.id=movie_keyword.movie_id,"movie_keyword.keyword_id,=,8064",123
"title,movie_companies,movie_info","title.id=movie_companies.movie_id,title.id=movie_info.movie_id","title.kind_id,>,3,title.production_year,=,1995,movie_companies.company_id,<,14944,movie_info.info_type_id,>,3",55220
movie_keyword,,"movie_keyword.keyword_id,=,29525",4
"title,cast_info",title.id=cast_info.movie_id,"title.kind_id,<,7,title.production_year,<,1953,cast_info.person_id,<,3249214",1519053
cast_info,,"cast_info.person_id,<,1253558,cast_info.role_id,=,1",9186185
"title,cast_info,movie_info_idx","title.id=cast_info.movie_id,title.id=movie_info_idx.movie_id","title.production_year,>,1997,cast_info.role_id,<,10",18963474
"title,cast_info,movie_info_idx","title.id=cast_info.movie_id,title.id=movie_info_idx.movie_id","cast_info.person_id,>,527703,cast_info.role_id,>,1",24594296
movie_keyword,,"movie_keyword.keyword_id,<,34162",3985729
"title,cast_info,movie_keyword","title.id=cast_info.movie_id,title.id=movie_keyword.movie_id","cast_info.person_id,=,945445,cast_info.role_id,=,1,movie_keyword.keyword_id,<,8461",49
movie_keyword,,"movie_keyword.keyword_id,<,2418",1584774
"title,movie_info_idx,movie_keyword","title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id","movie_info_idx.info_type_id,=,99,movie_keyword.keyword_id,=,335",22210
"title,movie_companies,movie_info","title.id=movie_companies.movie_id,title.id=movie_info.movie_id","title.kind_id,<,7,title.production_year,>,2012,movie_companies.company_id,>,4241,movie_companies.company_type_id,=,2",262250
movie_keyword,,"movie_keyword.keyword_id,=,11",248
"title,movie_companies",title.id=movie_companies.movie_id,"movie_companies.company_id,<,235,movie_companies.company_type_id,>,1",92825
cast_info,,"cast_info.person_id,<,564104,cast_info.role_id,>,2",1607400
"title,movie_companies",title.id=movie_companies.movie_id,"title.kind_id,<,7,movie_companies.company_id,<,5059,movie_companies.company_type_id,>,1",152803
"title,movie_info_idx",title.id=movie_info_idx.movie_id,"title.kind_id,>,4,title.production_year,=,1972,movie_info_idx.info_type_id,>,99",1626
"title,movie_companies,movie_keyword","title.id=movie_companies.movie_id,title.id=movie_keyword.movie_id","title.kind_id,<,7,movie_companies.company_id,<,12,movie_companies.company_type_id,=,1,movie_keyword.keyword_id,>,1117",116081
"title,movie_companies,movie_info","title.id=movie_companies.movie_id,title.id=movie_info.movie_id","title.production_year,=,1989,movie_companies.company_id,=,400,movie_companies.company_type_id,<,2,movie_info.info_type_id,<,8",23
"title,movie_companies,cast_info","title.id=movie_companies.movie_id,title.id=cast_info.movie_id","title.production_year,>,1996,movie_companies.company_id,=,809,movie_companies.company_type_id,>,1,cast_info.person_id,<,950366",883
"title,movie_info,movie_info_idx","title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id","title.kind_id,>,1,movie_info.info_type_id,>,4",5149932
"title,movie_info",title.id=movie_info.movie_id,"title.kind_id,>,1,title.production_year,<,2008",4813360
"title,cast_info,movie_info","title.id=cast_info.movie_id,title.id=movie_info.movie_id","cast_info.person_id,=,1526662,movie_info.info_type_id,=,4",46
"title,movie_keyword",title.id=movie_keyword.movie_id,"movie_keyword.keyword_id,=,8106",262
movie_companies,,"movie_companies.company_id,>,1865",1799524
"title,movie_keyword",title.id=movie_keyword.movie_id,"title.kind_id,=,7,title.production_year,>,1970,movie_keyword.keyword_id,=,65055",1
"title,movie_info",title.id=movie_info.movie_id,"title.kind_id,<,3,title.production_year,<,1928,movie_info.info_type_id,=,4",68192
"title,movie_companies,cast_info","title.id=movie_companies.movie_id,title.id=cast_info.movie_id","cast_info.person_id,<,242304,cast_info.role_id,=,1",3856894
"title,movie_keyword",title.id=movie_keyword.movie_id,"title.kind_id,<,7,title.production_year,<,1993,movie_keyword.keyword_id,<,1947",537208
"title,cast_info,movie_keyword","title.id=cast_info.movie_id,title.id=movie_keyword.movie_id","title.production_year,=,2009,cast_info.person_id,<,248050,cast_info.role_id,>,7,movie_keyword.keyword_id,>,5976",63996
"title,movie_companies,movie_info_idx","title.id=movie_companies.movie_id,title.id=movie_info_idx.movie_id","movie_companies.company_id,<,394,movie_info_idx.info_type_id,>,100",223666
"title,movie_keyword",title.id=movie_keyword.movie_id,"title.production_year,<,2012,movie_keyword.keyword_id,<,20059",3443232
"title,movie_companies",title.id=movie_companies.movie_id,"movie_companies.company_id,>,10197",1428969
cast_info,,"cast_info.person_id,=,1701461,cast_info.role_id,>,4",6
"title,movie_info",title.id=movie_info.movie_id,"title.kind_id,>,1,title.production_year,=,1976,movie_info.info_type_id,=,3",2081
"title,movie_info",title.id=movie_info.movie_id,"title.kind_id,=,3,title.production_year,=,1980",10071
"title,movie_info",title.id=movie_info.movie_id,"title.kind_id,=,2,title.production_year,<,2004,movie_info.info_type_id,>,8",171132
"title,movie_info",title.id=movie_info.movie_id,"title.kind_id,<,3,title.production_year,>,2002",3560099
"title,movie_companies,movie_keyword","title.id=movie_companies.movie_id,title.id=movie_keyword.movie_id","title.production_year,<,2009,movie_companies.company_id,>,91464,movie_companies.company_type_id,>,1,movie_keyword.keyword_id,=,34204",6
"title,movie_companies,cast_info","title.id=movie_companies.movie_id,title.id=cast_info.movie_id","title.kind_id,=,7,movie_companies.company_type_id,=,1,cast_info.role_id,>,5",3381581
"title,movie_info_idx,movie_keyword","title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id","title.kind_id,=,1,movie_info_idx.info_type_id,=,101,movie_keyword.keyword_id,=,137",12733
"title,movie_info",title.id=movie_info.movie_id,"title.kind_id,=,7,title.production_year,<,1962,movie_info.info_type_id,<,5",100296
"title,movie_info_idx",title.id=movie_info_idx.movie_id,"title.kind_id,>,3,title.production_year,>,2006",158247
movie_companies,,"movie_companies.company_id,=,98585",131
"title,movie_companies",title.id=movie_companies.movie_id,"movie_companies.company_id,<,77942,movie_companies.company_type_id,=,1",1274246
"title,movie_companies,movie_info_idx","title.id=movie_companies.movie_id,title.id=movie_info_idx.movie_id","movie_companies.company_id,=,12594,movie_companies.company_type_id,=,2,movie_info_idx.info_type_id,>,99",40
"title,movie_companies",title.id=movie_companies.movie_id,"movie_companies.company_id,=,46772",47
"title,cast_info,movie_keyword","title.id=cast_info.movie_id,title.id=movie_keyword.movie_id","title.kind_id,>,2,movie_keyword.keyword_id,=,23175",4425
"title,movie_companies,movie_keyword","title.id=movie_companies.movie_id,title.id=movie_keyword.movie_id","title.kind_id,>,3,title.production_year,<,2010,movie_companies.company_id,<,12306,movie_companies.company_type_id,>,1,movie_keyword.keyword_id,>,337",312029
"title,cast_info,movie_info","title.id=cast_info.movie_id,title.id=movie_info.movie_id","title.production_year,=,2009,cast_info.role_id,=,2,movie_info.info_type_id,=,2",227271
"title,movie_companies",title.id=movie_companies.movie_id,"movie_companies.company_id,>,1413,movie_companies.company_type_id,=,1",757893
cast_info,,"cast_info.person_id,=,2740256",3
"title,movie_companies",title.id=movie_companies.movie_id,"title.kind_id,>,1,title.production_year,>,1986",935336
"title,movie_keyword",title.id=movie_keyword.movie_id,"movie_keyword.keyword_id,<,1503",1202966
"title,movie_companies,movie_keyword","title.id=movie_companies.movie_id,title.id=movie_keyword.movie_id","title.production_year,<,2011,movie_companies.company_id,>,95125,movie_companies.company_type_id,>,1",2255239
"title,cast_info",title.id=cast_info.movie_id,"cast_info.person_id,<,3331836,cast_info.role_id,=,2",7451973
"title,movie_keyword",title.id=movie_keyword.movie_id,"title.production_year,>,2011,movie_keyword.keyword_id,=,240",22
"title,cast_info",title.id=cast_info.movie_id,"title.production_year,<,2008,cast_info.role_id,=,1",8824474
"title,cast_info",title.id=cast_info.movie_id,"title.kind_id,=,1,cast_info.person_id,=,244831",3
"title,movie_keyword",title.id=movie_keyword.movie_id,"title.kind_id,<,7,movie_keyword.keyword_id,>,46071",326210
"title,cast_info,movie_info_idx","title.id=cast_info.movie_id,title.id=movie_info_idx.movie_id","title.kind_id,=,7,title.production_year,<,1952,cast_info.person_id,<,2397054,movie_info_idx.info_type_id,>,99",6614
"title,movie_companies,cast_info","title.id=movie_companies.movie_id,title.id=cast_info.movie_id","title.production_year,=,2010,cast_info.role_id,<,2",1226312
"title,movie_companies,movie_info_idx","title.id=movie_companies.movie_id,title.id=movie_info_idx.movie_id","title.kind_id,=,7,movie_companies.company_id,<,88009,movie_companies.company_type_id,<,2",458721
cast_info,,"cast_info.person_id,<,2913999,cast_info.role_id,<,9",26731882
movie_keyword,,"movie_keyword.keyword_id,=,112745",3
"title,cast_info,movie_info","title.id=cast_info.movie_id,title.id=movie_info.movie_id","title.kind_id,=,1,title.production_year,<,2010,movie_info.info_type_id,=,16",40828456
"title,movie_companies,movie_info","title.id=movie_companies.movie_id,title.id=movie_info.movie_id","title.production_year,>,1998,movie_companies.company_id,=,20794,movie_companies.company_type_id,=,1",14
movie_companies,,"movie_companies.company_id,>,50785",668699
"title,movie_info_idx",title.id=movie_info_idx.movie_id,"title.kind_id,<,4,title.production_year,<,1997,movie_info_idx.info_type_id,=,100",137071
movie_keyword,,"movie_keyword.keyword_id,<,6646",2574962
"title,cast_info",title.id=cast_info.movie_id,"title.kind_id,<,7,cast_info.person_id,>,230512,cast_info.role_id,>,2",6265436
"title,movie_info,movie_keyword","title.id=movie_info.movie_id,title.id=movie_keyword.movie_id","title.kind_id,<,7,title.production_year,<,2010,movie_keyword.keyword_id,>,1535",159945605
movie_keyword,,"movie_keyword.keyword_id,=,61016",29
movie_companies,,"movie_companies.company_id,<,95714,movie_companies.company_type_id,=,2",1053003
"title,movie_info_idx",title.id=movie_info_idx.movie_id,"title.kind_id,<,3,title.production_year,>,2011",33021
"title,movie_keyword",title.id=movie_keyword.movie_id,"title.kind_id,=,7,movie_keyword.keyword_id,=,10081",31
"title,cast_info",title.id=cast_info.movie_id,"cast_info.person_id,<,179584",1812542
"title,cast_info",title.id=cast_info.movie_id,"title.kind_id,=,7,title.production_year,>,2012,cast_info.person_id,<,3071317,cast_info.role_id,=,1",165942
"title,movie_info_idx,movie_keyword","title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id","movie_keyword.keyword_id,=,2123",5402
cast_info,,"cast_info.person_id,=,2046118",45
"title,movie_companies,movie_info_idx","title.id=movie_companies.movie_id,title.id=movie_info_idx.movie_id","title.production_year,=,1979,movie_info_idx.info_type_id,>,100",11233
"title,cast_info,movie_keyword","title.id=cast_info.movie_id,title.id=movie_keyword.movie_id","title.kind_id,=,7,title.production_year,>,2011,cast_info.person_id,<,1394852,cast_info.role_id,=,10",42539
"title,cast_info,movie_info","title.id=cast_info.movie_id,title.id=movie_info.movie_id","title.kind_id,<,7,title.production_year,=,2007,movie_info.info_type_id,<,16",8647760
movie_keyword,,"movie_keyword.keyword_id,=,84327",36
movie_keyword,,"movie_keyword.keyword_id,>,13572",1299254
"title,movie_info",title.id=movie_info.movie_id,"title.kind_id,=,3,title.production_year,>,1982,movie_info.info_type_id,=,7",27843
"title,cast_info,movie_info","title.id=cast_info.movie_id,title.id=movie_info.movie_id","title.kind_id,=,1,title.production_year,<,2012,cast_info.role_id,>,6,movie_info.info_type_id,=,7",5574331
"title,movie_info",title.id=movie_info.movie_id,"title.kind_id,=,7,title.production_year,>,1955",3814482
"title,movie_keyword",title.id=movie_keyword.movie_id,"movie_keyword.keyword_id,<,2197",1514488
"title,movie_keyword",title.id=movie_keyword.movie_id,"title.production_year,=,2005,movie_keyword.keyword_id,<,2795",67564
movie_keyword,,"movie_keyword.keyword_id,=,7308",30
"title,cast_info,movie_info","title.id=cast_info.movie_id,title.id=movie_info.movie_id","cast_info.role_id,<,2,movie_info.info_type_id,<,7",45454250
cast_info,,"cast_info.person_id,>,298091,cast_info.role_id,>,2",15259673
title,,"title.kind_id,>,3,title.production_year,<,1950",1973
"title,cast_info,movie_keyword","title.id=cast_info.movie_id,title.id=movie_keyword.movie_id","cast_info.person_id,>,2533511,cast_info.role_id,<,10,movie_keyword.keyword_id,=,793",11731
"title,movie_info",title.id=movie_info.movie_id,"title.kind_id,<,7,title.production_year,<,1910",240194
"title,cast_info",title.id=cast_info.movie_id,"title.kind_id,<,7,title.production_year,>,1979",11073126
"title,movie_info_idx,movie_keyword","title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id","movie_keyword.keyword_id,<,66",135888
"title,movie_keyword",title.id=movie_keyword.movie_id,"title.production_year,<,1976,movie_keyword.keyword_id,<,8275",716073
movie_companies,,"movie_companies.company_id,=,198560",1
"title,movie_info_idx,movie_keyword","title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id","title.production_year,<,1996,movie_keyword.keyword_id,>,135",4874815
movie_companies,,"movie_companies.company_id,>,515,movie_companies.company_type_id,=,1",883678
"title,movie_info_idx",title.id=movie_info_idx.movie_id,"title.production_year,>,2004,movie_info_idx.info_type_id,=,100",162856
movie_keyword,,"movie_keyword.keyword_id,=,38419",58
"title,movie_info,movie_keyword","title.id=movie_info.movie_id,title.id=movie_keyword.movie_id","title.kind_id,>,3,title.production_year,<,2004,movie_info.info_type_id,=,7",444809
"title,movie_keyword",title.id=movie_keyword.movie_id,"movie_keyword.keyword_id,=,9698",585
movie_keyword,,"movie_keyword.keyword_id,=,29358",103
"title,movie_info",title.id=movie_info.movie_id,"title.kind_id,<,7,title.production_year,=,1960",43446
"title,movie_companies,movie_info_idx","title.id=movie_companies.movie_id,title.id=movie_info_idx.movie_id","title.kind_id,>,1,title.production_year,>,2000,movie_info_idx.info_type_id,<,100",325570
"title,movie_companies,movie_info_idx","title.id=movie_companies.movie_id,title.id=movie_info_idx.movie_id","title.kind_id,>,1,movie_companies.company_type_id,>,1,movie_info_idx.info_type_id,=,99",281612
cast_info,,"cast_info.person_id,>,123275,cast_info.role_id,=,1",11790995
"title,cast_info,movie_keyword","title.id=cast_info.movie_id,title.id=movie_keyword.movie_id","title.kind_id,=,7,title.production_year,=,1960",95018
"title,movie_companies,cast_info","title.id=movie_companies.movie_id,title.id=cast_info.movie_id","title.kind_id,<,6,cast_info.person_id,>,2771505",15800544
"title,movie_info_idx,movie_keyword","title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id","title.kind_id,>,1,title.production_year,=,2007,movie_keyword.keyword_id,>,20605",24606
"title,movie_companies,movie_info","title.id=movie_companies.movie_id,title.id=movie_info.movie_id","movie_companies.company_id,<,72372",58950439
"title,movie_info_idx,movie_keyword","title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id","title.kind_id,<,7,title.production_year,<,1999,movie_info_idx.info_type_id,=,99,movie_keyword.keyword_id,<,14619",1296568
movie_keyword,,"movie_keyword.keyword_id,<,46185",4162900
"title,cast_info,movie_keyword","title.id=cast_info.movie_id,title.id=movie_keyword.movie_id","cast_info.person_id,>,2136095,movie_keyword.keyword_id,<,3269",36179317
"title,cast_info",title.id=cast_info.movie_id,"title.production_year,<,1925",454377
movie_keyword,,"movie_keyword.keyword_id,<,12169",3150984
cast_info,,"cast_info.person_id,=,1350834",108
"title,movie_keyword",title.id=movie_keyword.movie_id,"title.kind_id,<,7,title.production_year,>,1945",3424307
"title,cast_info,movie_info_idx","title.id=cast_info.movie_id,title.id=movie_info_idx.movie_id","title.kind_id,=,2,title.production_year,<,2012,cast_info.person_id,<,3626523,cast_info.role_id,<,10",1268940
"title,cast_info,movie_info_idx","title.id=cast_info.movie_id,title.id=movie_info_idx.movie_id","title.kind_id,=,7,cast_info.person_id,>,3447236,movie_info_idx.info_type_id,=,101",664770
"title,movie_info",title.id=movie_info.movie_id,"title.kind_id,<,3,movie_info.info_type_id,<,15",5911984
"title,movie_companies",title.id=movie_companies.movie_id,"title.kind_id,<,4,title.production_year,>,2008",305232
"title,movie_companies,cast_info","title.id=movie_companies.movie_id,title.id=cast_info.movie_id","title.production_year,=,1974,movie_companies.company_id,<,84976,movie_companies.company_type_id,<,2",249460
movie_keyword,,"movie_keyword.keyword_id,>,16997",1043002
"title,cast_info,movie_info_idx","title.id=cast_info.movie_id,title.id=movie_info_idx.movie_id","title.production_year,<,1977",6867740
"title,movie_companies,cast_info","title.id=movie_companies.movie_id,title.id=cast_info.movie_id","movie_companies.company_id,>,16333,cast_info.person_id,=,3718564,cast_info.role_id,>,1",2
movie_keyword,,"movie_keyword.keyword_id,<,8621",2839985
"title,movie_info_idx,movie_keyword","title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id","movie_keyword.keyword_id,=,12043",523
title,,"title.kind_id,=,7,title.production_year,>,1925",1478437
"title,movie_keyword",title.id=movie_keyword.movie_id,"movie_keyword.keyword_id,>,16756",1054568
"title,movie_companies",title.id=movie_companies.movie_id,"movie_companies.company_id,<,11203,movie_companies.company_type_id,=,2",410171
"title,movie_info,movie_keyword","title.id=movie_info.movie_id,title.id=movie_keyword.movie_id","movie_info.info_type_id,>,8,movie_keyword.keyword_id,<,398",14570586
"title,movie_info_idx,movie_keyword","title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id","movie_keyword.keyword_id,<,74179",10063819
"title,cast_info,movie_keyword","title.id=cast_info.movie_id,title.id=movie_keyword.movie_id","title.production_year,=,2005,cast_info.role_id,=,1",3234556
"title,movie_info_idx,movie_keyword","title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id","movie_keyword.keyword_id,>,731",8795091
cast_info,,"cast_info.person_id,=,2937954",7
cast_info,,"cast_info.person_id,<,3533036,cast_info.role_id,>,3",9328724
"title,movie_info,movie_keyword","title.id=movie_info.movie_id,title.id=movie_keyword.movie_id","title.kind_id,<,3,title.production_year,>,1978",169256769
"title,movie_companies,movie_info_idx","title.id=movie_companies.movie_id,title.id=movie_info_idx.movie_id","title.kind_id,<,7,title.production_year,>,2006,movie_companies.company_id,>,29147,movie_companies.company_type_id,<,2,movie_info_idx.info_type_id,=,100",10087
movie_keyword,,"movie_keyword.keyword_id,=,11498",252
"title,movie_companies,cast_info","title.id=movie_companies.movie_id,title.id=cast_info.movie_id","movie_companies.company_id,<,19892",56463730
"title,movie_info",title.id=movie_info.movie_id,"title.production_year,>,1909,movie_info.info_type_id,>,8",6178553
"title,movie_keyword",title.id=movie_keyword.movie_id,"title.production_year,=,2008,movie_keyword.keyword_id,=,835",76
"title,movie_info_idx,movie_keyword","title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id","title.production_year,=,1956,movie_keyword.keyword_id,>,3476",27632
"title,movie_info,movie_info_idx","title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id","title.kind_id,<,7,title.production_year,<,2004,movie_info_idx.info_type_id,>,100",3805671
movie_companies,,"movie_companies.company_id,>,222369",13337
"title,cast_info,movie_info_idx","title.id=cast_info.movie_id,title.id=movie_info_idx.movie_id","cast_info.person_id,=,192209,cast_info.role_id,>,3",33
"title,movie_info,movie_keyword","title.id=movie_info.movie_id,title.id=movie_keyword.movie_id","title.production_year,=,1996,movie_info.info_type_id,=,66",20385
cast_info,,"cast_info.person_id,<,2038699,cast_info.role_id,=,3",1455817
"title,cast_info,movie_info","title.id=cast_info.movie_id,title.id=movie_info.movie_id","title.production_year,=,1960,cast_info.person_id,<,3587235,cast_info.role_id,<,5,movie_info.info_type_id,<,61",1286931
"title,movie_info_idx,movie_keyword","title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id","title.production_year,<,1995,movie_info_idx.info_type_id,=,101",1626021
cast_info,,"cast_info.person_id,=,697010",112
"title,movie_info_idx",title.id=movie_info_idx.movie_id,"title.production_year,=,2010,movie_info_idx.info_type_id,>,101",8
"title,cast_info,movie_keyword","title.id=cast_info.movie_id,title.id=movie_keyword.movie_id","title.kind_id,=,1,title.production_year,=,2010,cast_info.person_id,<,3499516,cast_info.role_id,=,1",2121146
cast_info,,"cast_info.person_id,>,1466902",21378697
"title,cast_info",title.id=cast_info.movie_id,"title.production_year,>,2009,cast_info.role_id,<,2",2440735
"title,cast_info",title.id=cast_info.movie_id,"title.kind_id,=,7,cast_info.person_id,<,2192907",12590385
"title,movie_info_idx,movie_keyword","title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id","title.kind_id,<,4,title.production_year,<,2010,movie_info_idx.info_type_id,=,100,movie_keyword.keyword_id,>,20894",511078
"title,movie_companies,movie_info","title.id=movie_companies.movie_id,title.id=movie_info.movie_id","movie_companies.company_id,>,805",53972556
cast_info,,"cast_info.person_id,>,2490096,cast_info.role_id,>,3",7980036
"title,cast_info",title.id=cast_info.movie_id,"title.kind_id,=,1,cast_info.person_id,<,1434261,cast_info.role_id,=,10",150629
movie_keyword,,"movie_keyword.keyword_id,=,11048",58
movie_keyword,,"movie_keyword.keyword_id,<,445",601152
cast_info,,"cast_info.person_id,<,143124,cast_info.role_id,<,2",1024387
"title,cast_info,movie_keyword","title.id=cast_info.movie_id,title.id=movie_keyword.movie_id","title.production_year,<,1978",39815586
"title,movie_companies,movie_info","title.id=movie_companies.movie_id,title.id=movie_info.movie_id","title.kind_id,=,1,title.production_year,<,2012,movie_info.info_type_id,=,8",1486258
"title,cast_info",title.id=cast_info.movie_id,"title.kind_id,>,1,title.production_year,<,2005",12194512
movie_companies,,"movie_companies.company_id,>,76576,movie_companies.company_type_id,>,1",460112
"title,cast_info",title.id=cast_info.movie_id,"title.kind_id,<,7,title.production_year,<,2007,cast_info.person_id,=,2457774",65
"title,movie_companies,movie_info","title.id=movie_companies.movie_id,title.id=movie_info.movie_id","title.production_year,=,2008,movie_companies.company_id,=,139,movie_companies.company_type_id,=,1",3010
cast_info,,"cast_info.person_id,>,1641678,cast_info.role_id,=,1",702826
"title,movie_companies,movie_info","title.id=movie_companies.movie_id,title.id=movie_info.movie_id","title.kind_id,<,7,title.production_year,<,2003,movie_companies.company_id,<,28025,movie_companies.company_type_id,<,2",26643830
"title,movie_info_idx,movie_keyword","title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id","movie_info_idx.info_type_id,=,99,movie_keyword.keyword_id,<,8434",2164304
"title,cast_info",title.id=cast_info.movie_id,"cast_info.person_id,<,929517,cast_info.role_id,>,1",2656496
"title,movie_keyword",title.id=movie_keyword.movie_id,"movie_keyword.keyword_id,<,3479",1976237
"title,cast_info,movie_info_idx","title.id=cast_info.movie_id,title.id=movie_info_idx.movie_id","title.production_year,>,2012,cast_info.person_id,<,3447372,cast_info.role_id,>,1,movie_info_idx.info_type_id,=,101",98133
"title,movie_info_idx",title.id=movie_info_idx.movie_id,"title.kind_id,<,7,title.production_year,=,1912",840
"title,movie_info,movie_info_idx","title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id","title.kind_id,=,7,movie_info.info_type_id,<,105",3631896
"title,movie_keyword",title.id=movie_keyword.movie_id,"title.production_year,>,2003,movie_keyword.keyword_id,>,41498",149710
movie_companies,,"movie_companies.company_id,=,4230",192
"title,movie_info_idx",title.id=movie_info_idx.movie_id,"title.production_year,=,1996,movie_info_idx.info_type_id,=,101",8229
"title,movie_companies,cast_info","title.id=movie_companies.movie_id,title.id=cast_info.movie_id","movie_companies.company_id,>,3283,movie_companies.company_type_id,>,1,cast_info.role_id,>,1",17166450
